stop_id	stop_name
3220	E UNION ST & 26TH AVE (3220)
12560	23RD AVE & E YESLER WAY (12560)
6000	N 43RD ST & PHINNEY AVE N (6000)
29258	E JOHN ST & 22ND AVE E (29258)
500	3RD AVE & JAMES ST (500)
13670	15TH AVE NW & NW 65TH ST (13670)
19590	24TH AVE NW & NW 75TH ST (19590)
20710	28TH AVE W & W EATON ST (20710)
22530	35TH AVE SW & SW 102ND ST (22530)
22660	35TH AVE SW & SW WEBSTER ST (22660)
15230	1ST AVE S & S LANDER ST (15230)
17024	1ST AVE NE & NE 95TH ST (17024)
26901	N 35TH ST & CARR PL N (26901)
2244	DENNY WAY & 2ND AVE N (2244)
32850	63RD AVE SW & ALKI AVE SW (32850)
430	3RD AVE & PINE ST (430)
40038	N 105TH ST & GREENWOOD AVE N (40038)
28300	N 36TH ST & 1ST AVE NW (28300)
19510	24TH AVE NW & NW 57TH ST (19510)
26520	WESTLAKE AVE N & DEXTER AVE N (26520)
29340	24TH AVE E & BOYER AVE E (29340)
18090	NW 54TH ST & 30TH AVE NW (18090)
5440	N 85TH ST & STONE AVE N (5440)
37040	NW 85TH ST & 3RD AVE NW (37040)
17640	WALLINGFORD AVE N & N 80TH ST (17640)
41430	NW 85TH ST & 8TH AVE NW (41430)
11060	BROADWAY & E DENNY WAY (11060)
15380	1ST AVE S & S LANDER ST (15380)
31980	CALIFORNIA AVE SW & SW CHARLESTOWN ST (31980)
18320	DEXTER AVE N & HOWE ST (18320)
10654	NE NOAA DR (10654)
16515	NE RAVENNA BLVD & NE 68TH ST (16515)
16416	NE 65TH ST & 8TH AVE NE (16416)
875	8TH AVE & PINE ST (875)
24940	35TH AVE NE & NE 115TH ST (24940)
29130	NE 45TH ST & 36TH AVE NE (29130)
23750	5TH AVE NE & NE 103RD ST (23750)
38930	15TH AVE NE & NE 120TH ST (38930)
9710	NE 125TH ST & 39TH AVE NE (9710)
46468	MAIN AVE S & S 4TH ST (46468)
99263	SODO BUSWAY & S LANDER ST (99263)
46472	MILL AVE S & HOUSER WAY S (46472)
55939	S GRADY WAY & TALBOT RD S (55939)
45285	MAIN AVE S & S 4TH ST (45285)
79530	SW SUNSET BLVD & STEVENS AVE SW (79530)
46474	MILL AVE S & S 2ND ST (46474)
46630	NE 12TH ST & NE 11TH PL (46630)
54843	HARRINGTON AVE NE & NE 12TH ST (54843)
56350	RENTON AVE S & S BANGOR ST (56350)
21250	SW ROXBURY ST & 26TH AVE SW (21250)
48905	16TH AVE S & S 245TH PL (48905)
21370	16TH AVE SW & SW CLOVERDALE ST (21370)
49556	S 112TH ST & 14TH AVE S (49556)
45800	4TH AVE S & S ORCAS ST (45800)
490	3RD AVE & COLUMBIA ST (490)
58140	68TH AVE S & S 196TH ST (58140)
59355	ANDOVER PARK W & TRILAND DR (59355)
99254	SODO BUSWAY & S LANDER ST (99254)
79240	68TH AVE S & S 212TH ST (79240)
84358	84TH AVE S & S 208TH ST (84358)
84351	84TH AVE S & S 216TH ST (84351)
47450	1ST AVE S & S 211TH ST (47450)
50779	W JAMES ST & 64TH AVE S (50779)
47440	1ST AVE S & S 213TH ST (47440)
50709	REITH RD & LAKE FENWICK RD S (50709)
58785	W MEEKER ST & FRAGER RD (58785)
50760	W MEEKER ST & RUSSELL RD (50760)
61570	26TH AVE SW & 27TH AVE SW (61570)
83789	SW 320TH ST & 3RD PL SW (83789)
81884	SAHALEE WAY NE & REDMOND FALL CITY RD (81884)
73960	166TH AVE NE & NE 83RD ST (73960)
73880	NE 80TH ST & 126TH AVE NE (73880)
45110	NE 12TH ST & NE 11TH PL (45110)
72161	6TH ST S & NE 68TH ST (72161)
905	STEWART ST & YALE AVE N (905)
74540	108TH AVE NE & NE 47TH ST (74540)
74460	108TH AVE NE & NORTHUP WAY (74460)
70440	MARKET ST & 8TH AVE (70440)
532	PIONEER SQR STN & 3RD AV - JAMES BAY #A (532)
81412	124TH AVE NE & NE 146TH PL (81412)
68423	MICROSOFT WAY (68423)
81871	228TH AVE NE & 18TH PL NE (81871)
68424	MICROSOFT WAY (68424)
73020	84TH AVE NE & NE 20TH ST (73020)
68594	145TH PL SE & SE 16TH ST (68594)
68614	145TH PL SE & 144TH AVE SE (68614)
72932	NE 8TH ST & 98TH AVE NE (72932)
65305	SE EASTGATE WAY & 146TH PL SE (65305)
72960	NE 12TH ST & 84TH AVE NE (72960)
73042	NE 8TH ST & 92ND AVE NE (73042)
64660	SE NEWPORT WAY & 152ND AVE SE (64660)
64540	FRONT ST N & NE ALDER ST (64540)
29240	NE PACIFIC ST & 15TH AVE NE (29240)
70704	3RD AVE NW & NW 191ST ST (70704)
640	4TH AVE & JAMES ST (640)
1230	UNION ST & 4TH AVE (1230)
75700	AURORA AVE N & N 200TH ST (75700)
11087	BOREN AVE & COLUMBIA ST (11087)
11033	BOREN AVE & COLUMBIA ST (11033)
76750	LAKE CITY WAY NE & NE 137TH ST (76750)
76000	NE 175TH ST & 135TH AVE NE (76000)
1209	CONVENTION PL & UNION ST (1209)
17110	1ST AVE NE & N 80TH ST (17110)
76390	NE BOTHELL WAY & 68TH AVE NE (76390)
76298	MAIN ST & 103RD AVE NE (76298)
73848	NE 85TH ST & 154TH AVE NE (73848)
71353	SR 520 & NE 51ST ST (71353)
660	4TH AVE & MADISON ST (660)
64065	N MERCER WAY & 80TH AVE SE (64065)
67720	BELLEVUE WAY SE & SE 16TH ST (67720)
280	2ND AVE & STEWART ST (280)
670	4TH AVE & SENECA ST (670)
68438	156TH AVE NE & NE 10TH ST (68438)
73342	148TH AVE NE & NE 40TH ST (73342)
73412	148TH AVE NE & NE 87TH ST (73412)
67510	NE 8TH ST & 143RD AVE NE (67510)
20190	FAUNTLEROY WAY SW & SW WEBSTER ST (20190)
26665	WESTLAKE AVE & 9TH AVE (26665)
185	SENECA ST & 3RD AVE (185)
538	3RD AVE & COLUMBIA ST (538)
75881	AURORA AVE N & N 175TH ST (75881)
6175	AURORA AVE N & DENNY WAY (6175)
1500	S JACKSON ST & 8TH AVE S (1500)
1510	S JACKSON ST & MAYNARD AVE S (1510)
1530	S JACKSON ST & 5TH AVE S (1530)
1610	PREFONTAINE PL S & YESLER WAY (1610)
2320	1ST AVE & BROAD ST (2320)
2332	1ST AVE N & JOHN ST (2332)
2390	2ND AVE W & W ROY ST (2390)
2400	W OLYMPIC PL & 3RD AVE W (2400)
2410	W OLYMPIC PL & 5TH AVE W (2410)
2420	OLYMPIC WAY W & 7TH AVE W (2420)
2430	OLYMPIC WAY W & W PROSPECT ST (2430)
2440	OLYMPIC WAY W & W LEE ST (2440)
2450	10TH AVE W & W GALER ST (2450)
2460	10TH AVE W & W BLAINE ST (2460)
2470	10TH AVE W & W HOWE ST (2470)
2010	10TH AVE W & W FULTON ST (2010)
77418	15TH AVE NE & NE 200TH CT (77418)
16340	MERIDIAN AVE N & N 148TH ST (16340)
70803	LAKE HILLS CONNECTOR & 134TH AVE SE (70803)
59870	RAINIER AVE S & S 4TH PL (59870)
1490	S JACKSON ST & 8TH AVE S (1490)
56374	RENTON AVE S & 72ND AVE S (56374)
29248	24TH AVE E & E NEWTON ST (29248)
8790	RAINIER AVE S & S EDMUNDS ST (8790)
65660	123RD AVE SE & SE 61ST ST (65660)
40016	22ND AVE SW & 23RD AVE SW (40016)
2480	10TH AVE W & W CROCKETT ST (2480)
2490	10TH AVE W & W MCGRAW ST (2490)
2500	10TH AVE W & W HALLADAY ST (2500)
2510	10TH AVE W & W NEWELL ST (2510)
2520	9TH AVE W & W ARMOUR ST (2520)
2020	10TH AVE W & W BOTHWELL ST (2020)
2030	10TH AVE W & W HALLADAY ST (2030)
2050	10TH AVE W & W MCGRAW ST (2050)
2060	10TH AVE W & W CROCKETT ST (2060)
2070	10TH AVE W & W HOWE ST (2070)
2080	10TH AVE W & W BLAINE ST (2080)
2090	10TH AVE W & W GALER ST (2090)
2100	OLYMPIC WAY W & W LEE ST (2100)
2110	OLYMPIC WAY W & 9TH AVE W (2110)
2120	OLYMPIC WAY W & 7TH AVE W (2120)
2130	OLYMPIC WAY W & 5TH AVE W (2130)
2140	W OLYMPIC PL & 3RD AVE W (2140)
2150	W ROY ST & 2ND AVE W (2150)
2672	QUEEN ANNE AVE N & W MERCER ST (2672)
2200	QUEEN ANNE AVE N & W JOHN ST (2200)
420	3RD AVE & VIRGINIA ST (420)
480	3RD AVE & MARION ST (480)
2860	MADRONA DR & NEWPORT WAY (2860)
2870	MADRONA DR & E PINE ST (2870)
2880	MADRONA DR & E OLIVE ST (2880)
2890	MADRONA DR & MADRONA PL E (2890)
2900	E DENNY WAY & E FLORENCE CT (2900)
2910	34TH AVE & E HOWELL ST (2910)
2911	34TH AVE & E OLIVE ST (2911)
2920	34TH AVE & E PINE ST (2920)
2930	34TH AVE & E UNION ST (2930)
2940	E UNION ST & 33RD AVE (2940)
2950	E UNION ST & 31ST AVE (2950)
2960	E UNION ST & 29TH AVE (2960)
2970	E UNION ST & 27TH AVE (2970)
2980	E UNION ST & 25TH AVE (2980)
2995	E UNION ST & 23RD AVE (2995)
3000	E UNION ST & 20TH AVE (3000)
3010	E UNION ST & 18TH AVE (3010)
3020	E UNION ST & 16TH AVE (3020)
3030	E UNION ST & 14TH AVE (3030)
13277	E MADISON ST & 13TH AVE (13277)
3032	E UNION ST & BROADWAY (3032)
3033	SENECA ST & HARVARD AVE (3033)
3034	SENECA ST & SUMMIT AVE (3034)
3035	SENECA ST & BOREN AVE (3035)
3036	SENECA ST & TERRY AVE (3036)
1260	SENECA ST & 6TH AVE (1260)
1250	SENECA ST & 4TH AVE (1250)
2690	1ST AVE N & MERCER ST (2690)
2710	QUEEN ANNE AVE N & ALOHA ST (2710)
2720	QUEEN ANNE AVE N & WARD ST (2720)
2730	QUEEN ANNE AVE N & HIGHLAND DR (2730)
2740	QUEEN ANNE AVE N & W LEE ST (2740)
2760	W GALER ST & 1ST AVE W (2760)
2770	W GALER ST & 3RD AVE W (2770)
2780	W GALER ST & 5TH AVE W (2780)
2790	6TH AVE W & W GARFIELD ST (2790)
2800	6TH AVE W & W HOWE ST (2800)
2810	6TH AVE W & W CROCKETT ST (2810)
2820	6TH AVE W & W MCGRAW ST (2820)
2830	6TH AVE W & W SMITH ST (2830)
2840	6TH AVE W & W RAYE ST (2840)
2570	W MCGRAW ST & 6TH AVE W (2570)
2580	6TH AVE W & W CROCKETT ST (2580)
2590	6TH AVE W & W HOWE ST (2590)
2600	6TH AVE W & W BLAINE ST (2600)
2610	6TH AVE W & W GALER ST (2610)
2620	W GALER ST & 5TH AVE W (2620)
2630	W GALER ST & 2ND AVE W (2630)
2640	QUEEN ANNE AVE N & W GALER ST (2640)
2660	QUEEN ANNE AVE N & W HIGHLAND DR (2660)
2670	QUEEN ANNE AVE N & W PROSPECT ST (2670)
2680	QUEEN ANNE AVE N & W ALOHA ST (2680)
1270	SPRING ST & 4TH AVE (1270)
1280	SPRING ST & 6TH AVE (1280)
3150	SENECA ST & 8TH AVE (3150)
3151	SENECA ST & 9TH AVE (3151)
3152	SENECA ST & BOREN AVE (3152)
3153	SENECA ST & SUMMIT AVE (3153)
3154	SENECA ST & BOYLSTON AVE (3154)
3155	E UNION ST & BROADWAY (3155)
3156	E MADISON ST & 12TH AVE (3156)
3170	E UNION ST & 14TH AVE (3170)
3180	E UNION ST & 16TH AVE (3180)
3190	E UNION ST & 18TH AVE (3190)
3200	E UNION ST & 20TH AVE (3200)
3210	E UNION ST & 23RD AVE (3210)
3230	E UNION ST & MARTIN L KING JR WAY (3230)
3240	E UNION ST & 30TH AVE (3240)
3250	E UNION ST & 32ND AVE (3250)
3293	34TH AVE & E PIKE ST (3293)
3271	34TH AVE & E OLIVE ST (3271)
3280	34TH AVE & E HOWELL ST (3280)
3300	MADRONA DR & 38TH AVE (3300)
3310	MADRONA DR & E OLIVE ST (3310)
3320	MADRONA DR & E PINE ST (3320)
3330	MADRONA DR & NEWPORT WAY (3330)
41270	3RD AVE W & W FULTON ST (41270)
41280	3RD AVE W & W RAYE ST (41280)
41290	3RD AVE W & W SMITH ST (41290)
41300	3RD AVE W & W MCGRAW ST (41300)
3910	W MCGRAW ST & 2ND AVE W (3910)
3920	QUEEN ANNE AVE N & W MCGRAW ST (3920)
3930	BOSTON ST & QUEEN ANNE AVE N (3930)
3940	BOSTON ST & WARREN AVE N (3940)
3950	BOSTON ST & NOB HILL AVE N (3950)
3960	BOSTON ST & BIGELOW AVE N (3960)
3980	5TH AVE N & NEWTON ST (3980)
3990	TAYLOR AVE N & BLAINE ST (3990)
4000	TAYLOR AVE N & GARFIELD ST (4000)
4010	TAYLOR AVE N & LEE ST (4010)
4020	TAYLOR AVE N & PROSPECT ST (4020)
4041	VALLEY ST & 5TH AVE N (4041)
4050	5TH AVE N & REPUBLICAN ST (4050)
4070	5TH AVE N & BROAD ST (4070)
1560	JAMES ST & 3RD AVE (1560)
1570	JAMES ST & 5TH AVE (1570)
12900	JAMES ST & 8TH AVE (12900)
12910	9TH AVE & JEFFERSON ST (12910)
12930	E JEFFERSON ST & BROADWAY (12930)
12950	E JEFFERSON ST & 12TH AVE (12950)
12960	E JEFFERSON ST & 14TH AVE (12960)
12991	E JEFFERSON ST & 20TH AVE (12991)
13020	E CHERRY ST & 23RD AVE (13020)
13030	E CHERRY ST & 25TH AVE (13030)
13040	E CHERRY ST & MARTIN L KING JR WAY (13040)
13060	E CHERRY ST & 31ST AVE (13060)
13070	E CHERRY ST & 33RD AVE (13070)
13080	34TH AVE & E COLUMBIA ST (13080)
13090	E SPRING ST & 34TH AVE (13090)
12700	34TH AVE & E MARION ST (12700)
12712	34TH AVE & E CHERRY ST (12712)
12720	E CHERRY ST & 32ND AVE (12720)
12740	E CHERRY ST & MARTIN L KING JR WAY (12740)
12760	E CHERRY ST & 24TH AVE (12760)
12780	E JEFFERSON ST & 23RD AVE (12780)
12790	E JEFFERSON ST & 21ST AVE (12790)
12805	E JEFFERSON ST & 18TH AVE (12805)
12820	E JEFFERSON ST & 15TH AVE (12820)
12840	E JEFFERSON ST & 12TH AVE (12840)
12860	JEFFERSON ST & BROADWAY (12860)
12890	JAMES ST & 8TH AVE (12890)
1540	JAMES ST & 5TH AVE (1540)
1550	JAMES ST & 4TH AVE (1550)
4200	CEDAR ST & DENNY WAY (4200)
4220	5TH AVE N & BROAD ST (4220)
4230	5TH AVE N & REPUBLICAN ST (4230)
4245	VALLEY ST & TAYLOR AVE N (4245)
4265	TAYLOR AVE N & PROSPECT ST (4265)
4280	TAYLOR AVE N & LEE ST (4280)
4290	TAYLOR AVE N & GALER ST (4290)
4300	TAYLOR AVE N & 5TH AVE N (4300)
4325	5TH AVE N & NEWTON ST (4325)
4340	BOSTON ST & 4TH AVE N (4340)
4355	BOSTON ST & 2ND AVE N (4355)
4370	BOSTON ST & 1ST AVE N (4370)
41340	W MCGRAW ST & QUEEN ANNE AVE N (41340)
41350	W MCGRAW ST & 3RD AVE W (41350)
41360	3RD AVE W & W SMITH ST (41360)
41370	3RD AVE W & W RAYE ST (41370)
8440	RAINIER AVE S & S WALKER ST (8440)
12496	S PLUM ST & 25TH AVE S (12496)
12497	MARTIN L KING JR WAY S & S MASSACHUSETTS ST (12497)
43765	MARTIN L KING JR WAY S & S IRVING ST (43765)
43770	MARTIN L KING JR WAY S & S DEARBORN ST (43770)
11890	S JACKSON ST & MARTIN L KING JR WAY S (11890)
12550	23RD AVE S & S JACKSON ST (12550)
12600	23RD AVE & E JEFFERSON ST (12600)
12630	23RD AVE S & E YESLER WAY (12630)
43724	MARTIN L KING JR WAY S & S JACKSON ST (43724)
43728	MARTIN L KING JR WAY S & S DEARBORN ST (43728)
12481	MARTIN L KING JR WAY S & S JUDKINS ST (12481)
12487	MARTIN L KING JR WAY S & S MASSACHUSETTS ST (12487)
12484	MARTIN L KING JR WAY S & S HILL ST (12484)
6440	PHINNEY AVE N & N 46TH ST (6440)
6490	PHINNEY AVE N & N 55TH ST (6490)
6540	PHINNEY AVE N & N 64TH ST (6540)
6550	PHINNEY AVE N & N 67TH ST (6550)
6565	GREENWOOD AVE N & N 68TH ST (6565)
6580	GREENWOOD AVE N & N 72ND ST (6580)
6590	GREENWOOD AVE N & N 75TH ST (6590)
6600	GREENWOOD AVE N & N 77TH ST (6600)
6615	GREENWOOD AVE N & N 80TH ST (6615)
6640	GREENWOOD AVE N & N 85TH ST (6640)
6650	GREENWOOD AVE N & N 87TH ST (6650)
6651	N 90TH ST & GREENWOOD AVE N (6651)
6653	3RD AVE NW & NW 89TH ST (6653)
35670	N 85TH ST & 1ST AVE NW (35670)
5790	GREENWOOD AVE N & N 85TH ST (5790)
5810	GREENWOOD AVE N & N 80TH ST (5810)
5820	GREENWOOD AVE N & N 78TH ST (5820)
5830	GREENWOOD AVE N & N 76TH ST (5830)
5840	GREENWOOD AVE N & N 74TH ST (5840)
5860	GREENWOOD AVE N & N 70TH ST (5860)
5875	PHINNEY AVE N & N 67TH ST (5875)
5880	PHINNEY AVE N & N 65TH ST (5880)
5930	PHINNEY AVE N & N 55TH ST (5930)
29225	N 46TH ST & PHINNEY AVE N (29225)
431	3RD AVE & PIKE ST (431)
468	3RD AVE & SENECA ST (468)
6310	AURORA AVE N & CROCKETT ST (6310)
6320	AURORA AVE N & LYNN ST (6320)
6340	AURORA AVE N & N 38TH ST (6340)
6360	FREMONT AVE N & N 39TH ST (6360)
6380	FREMONT AVE N & N 41ST ST (6380)
6400	N 43RD ST & FREMONT AVE N (6400)
6420	PHINNEY AVE N & N 43RD ST (6420)
6460	PHINNEY AVE N & N 50TH ST (6460)
6480	PHINNEY AVE N & N 53RD ST (6480)
6510	PHINNEY AVE N & N 58TH ST (6510)
6520	PHINNEY AVE N & N 60TH ST (6520)
6660	GREENWOOD AVE N & N 90TH ST (6660)
6670	GREENWOOD AVE N & N 92ND ST (6670)
6685	GREENWOOD AVE N & N 97TH ST (6685)
6693	GREENWOOD AVE N & N 100TH ST (6693)
6710	GREENWOOD AVE N & N 103RD ST (6710)
6730	GREENWOOD AVE N & N 107TH ST (6730)
6740	GREENWOOD AVE N & N 110TH ST (6740)
6750	GREENWOOD AVE N & N 112TH ST (6750)
6770	GREENWOOD AVE N & N 117TH ST (6770)
6790	GREENWOOD AVE N & N 122ND ST (6790)
6800	GREENWOOD AVE N & N 125TH ST (6800)
6820	GREENWOOD AVE N & N 130TH ST (6820)
6840	GREENWOOD AVE N & N 134TH ST (6840)
6850	GREENWOOD AVE N & N 137TH ST (6850)
6870	GREENWOOD AVE N & N 143RD ST (6870)
6880	GREENWOOD AVE N & N 145TH ST (6880)
75430	DAYTON AVE N & N 150TH ST (75430)
75450	DAYTON AVE N & N 155TH ST (75450)
75460	DAYTON AVE N & N 160TH ST (75460)
6940	N INNIS ARDEN WAY & GREENWOOD AVE N (6940)
5502	N INNIS ARDEN WAY & GREENWOOD AVE N (5502)
75110	DAYTON AVE N & N 160TH ST (75110)
75120	DAYTON AVE N & N 155TH ST (75120)
75140	DAYTON AVE N & N 150TH ST (75140)
5550	GREENWOOD AVE N & N 145TH ST (5550)
5560	GREENWOOD AVE N & N 143RD ST (5560)
5580	GREENWOOD AVE N & N 137TH ST (5580)
5590	GREENWOOD AVE N & N 134TH ST (5590)
5610	GREENWOOD AVE N & N 130TH ST (5610)
5630	GREENWOOD AVE N & N 125TH ST (5630)
5640	GREENWOOD AVE N & N 122ND ST (5640)
5660	GREENWOOD AVE N & N 117TH ST (5660)
5670	GREENWOOD AVE N & N 115TH ST (5670)
5690	GREENWOOD AVE N & N 110TH ST (5690)
5710	GREENWOOD AVE N & HOLMAN RD N (5710)
5730	GREENWOOD AVE N & N 100TH ST (5730)
5740	GREENWOOD AVE N & N 97TH ST (5740)
5765	GREENWOOD AVE N & N 92ND ST (5765)
5770	GREENWOOD AVE N & N 90TH ST (5770)
5771	GREENWOOD AVE N & N 87TH ST (5771)
5900	PHINNEY AVE N & N 61ST ST (5900)
5910	PHINNEY AVE N & N 59TH ST (5910)
5940	PHINNEY AVE N & N 54TH ST (5940)
5960	PHINNEY AVE N & N 50TH ST (5960)
5980	PHINNEY AVE N & N 46TH ST (5980)
5990	PHINNEY AVE N & N 44TH ST (5990)
6020	N 43RD ST & FREMONT AVE N (6020)
6030	FREMONT AVE N & N 41ST ST (6030)
6050	AURORA AVE N & N 38TH ST (6050)
6060	AURORA AVE N & HALLADAY ST (6060)
6070	AURORA AVE N & LYNN ST (6070)
6080	AURORA AVE N & CROCKETT ST (6080)
6100	AURORA AVE N & GALER ST (6100)
6120	AURORA AVE N & PROSPECT ST (6120)
31136	S HENDERSON ST & 53RD AVE S (31136)
30122	SEWARD PARK AVE S & S FISHER PL (30122)
8050	RAINIER AVE S & SEWARD PARK AVE S (8050)
8080	RAINIER AVE S & S FISHER PL (8080)
8090	RAINIER AVE S & S HENDERSON ST (8090)
8100	RAINIER AVE S & CLOVERDALE PL S (8100)
8110	RAINIER AVE S & S ROSE ST (8110)
8140	RAINIER AVE S & S HOLDEN ST (8140)
8160	RAINIER AVE S & S OTHELLO ST (8160)
8175	RAINIER AVE S & S FRONTENAC ST (8175)
8190	RAINIER AVE S & S HOLLY ST (8190)
8210	RAINIER AVE S & S GRAHAM ST (8210)
8231	RAINIER AVE S & S KENNY ST (8231)
8250	RAINIER AVE S & S ORCAS ST (8250)
8270	RAINIER AVE S & S BRANDON ST (8270)
8285	RAINIER AVE S & 39TH AVE S (8285)
8300	RAINIER AVE S & S EDMUNDS ST (8300)
8310	RAINIER AVE S & S ALASKA ST (8310)
8330	RAINIER AVE S & S GENESEE ST (8330)
8350	RAINIER AVE S & S ANDOVER ST (8350)
8360	RAINIER AVE S & 33RD AVE S (8360)
8380	RAINIER AVE S & S WALDEN ST (8380)
8400	RAINIER AVE S & S MOUNT BAKER BLVD (8400)
8401	RAINIER AVE S & MOUNT BAKER TRANSIT CENTER - BAY 1 BAY #1 (8401)
8429	RAINIER AVE S & S BAYVIEW ST (8429)
8450	RAINIER AVE S & S PLUM ST (8450)
8460	RAINIER AVE S & S GRAND ST (8460)
8485	RAINIER AVE S & I-90 (8485)
8494	RAINIER AVE S & S CHARLES ST (8494)
8510	RAINIER AVE S & S DEARBORN ST (8510)
8530	S JACKSON ST & BOREN AVE S (8530)
1480	S JACKSON ST & MAYNARD AVE S (1480)
8540	S JACKSON ST & 12TH AVE S (8540)
8550	RAINIER AVE S & S KING ST (8550)
8590	RAINIER AVE S & S CHARLES ST (8590)
8620	RAINIER AVE S & S STATE ST (8620)
8641	RAINIER AVE S & S WALKER ST (8641)
8660	RAINIER AVE S & S BAYVIEW ST (8660)
8681	RAINIER AVE S & S FOREST ST BAY #4 (8681)
8710	RAINIER AVE S & S WALDEN ST (8710)
8730	RAINIER AVE S & LETITIA AVE S (8730)
8740	RAINIER AVE S & S ANDOVER ST (8740)
8760	RAINIER AVE S & S GENESEE ST (8760)
8780	RAINIER AVE S & S ALASKA ST (8780)
8810	RAINIER AVE S & S DAWSON ST (8810)
8820	RAINIER AVE S & S BRANDON ST (8820)
8840	RAINIER AVE S & S ORCAS ST (8840)
8850	RAINIER AVE S & S KENNY ST (8850)
8870	RAINIER AVE S & S GRAHAM ST (8870)
8890	RAINIER AVE S & S HOLLY ST (8890)
8905	RAINIER AVE S & S FRONTENAC ST (8905)
8920	RAINIER AVE S & S OTHELLO ST (8920)
8940	RAINIER AVE S & S HOLDEN ST (8940)
8970	RAINIER AVE S & S ROSE ST (8970)
8990	RAINIER AVE S & S CLOVERDALE ST (8990)
9000	RAINIER AVE S & S HENDERSON ST (9000)
9010	RAINIER AVE S & 51ST AVE S (9010)
9030	RAINIER AVE S & 54TH AVE S (9030)
9050	WATERS AVE S & S FLETCHER ST (9050)
9090	WATERS AVE S & 62ND AVE S (9090)
9110	62ND AVE S & S COOPER ST (9110)
7950	62ND AVE S & S PRENTICE ST (7950)
7960	S PRENTICE ST & 64TH AVE S (7960)
7970	64TH AVE S & S RYAN ST (7970)
7980	64TH AVE S & S COOPER ST (7980)
8000	WATERS AVE S & S NORFOLK ST (8000)
8010	WATERS AVE S & S PILGRIM ST (8010)
8030	WATERS AVE S & S CARVER ST (8030)
8040	57TH AVE S & WATERS AVE S (8040)
8671	MARTIN L KING JR WAY S & S MCCLELLAN ST (8671)
8672	MARTIN L KING JR WAY S & S BAYVIEW ST (8672)
36752	MARTIN L KING JR WAY S & S WALKER ST (36752)
27570	E YESLER WAY & 23RD AVE S (27570)
27590	E YESLER WAY & 27TH AVE S (27590)
43778	MARTIN L KING JR WAY & E ALDER ST (43778)
43782	MARTIN L KING JR WAY & E CHERRY ST (43782)
43784	MARTIN L KING JR WAY & E MARION ST (43784)
96760	MARTIN L KING JR WAY & E UNION ST (96760)
43788	MARTIN L KING JR WAY & E OLIVE ST (43788)
43792	MARTIN L KING JR WAY E & E JOHN ST (43792)
12322	E MADISON ST & 28TH AVE E (12322)
12340	E MADISON ST & 25TH AVE E (12340)
29259	E THOMAS ST & 19TH AVE E (29259)
29301	E JOHN ST & 12TH AVE E (29301)
29264	E OLIVE WAY & BROADWAY  E (29264)
29266	E OLIVE WAY & SUMMIT AVE E (29266)
2275	E DENNY WAY & BELLEVUE AVE E (2275)
2285	DENNY WAY & FAIRVIEW AVE N (2285)
2291	DENNY WAY & WESTLAKE AVE (2291)
2295	DENNY WAY & DEXTER AVE N (2295)
2297	DENNY WAY & 6TH AVE N (2297)
2300	DENNY WAY & 5TH AVE N (2300)
20830	DENNY WAY & BROAD ST (20830)
2245	DENNY WAY & 5TH AVE N (2245)
2247	DENNY WAY & 6TH AVE (2247)
2250	DENNY WAY & DEXTER AVE (2250)
2255	DENNY WAY & WESTLAKE AVE (2255)
2260	DENNY WAY & FAIRVIEW AVE (2260)
2262	DENNY WAY & STEWART ST (2262)
2265	E DENNY WAY & E OLIVE WAY (2265)
29268	E OLIVE WAY & SUMMIT AVE E (29268)
29270	E JOHN ST & BROADWAY  E (29270)
29277	E JOHN ST & 12TH AVE E (29277)
29273	E JOHN ST & 15TH AVE E (29273)
29274	E THOMAS ST & 16TH AVE E (29274)
29275	E THOMAS ST & 19TH AVE E (29275)
29276	E JOHN ST & 22ND AVE E (29276)
12378	E MADISON ST & 25TH AVE E (12378)
12380	E MADISON ST & 27TH AVE E (12380)
43706	MARTIN L KING JR WAY E & E JOHN ST (43706)
43710	MARTIN L KING JR WAY & E OLIVE ST (43710)
43712	MARTIN L KING JR WAY & E UNION ST (43712)
43714	MARTIN L KING JR WAY & E MARION ST (43714)
43716	MARTIN L KING JR WAY & E CHERRY ST (43716)
43720	MARTIN L KING JR WAY & E ALDER ST (43720)
27335	E YESLER WAY & 27TH AVE (27335)
12010	S JACKSON ST & 23RD AVE S (12010)
12486	MARTIN L KING JR WAY S & S BAYVIEW ST (12486)
55583	MARTIN L KING JR WAY S & S HENDERSON ST (55583)
31134	S HENDERSON ST & 48TH AVE S (31134)
41900	12TH AVE S & S JACKSON ST (41900)
41902	BOREN AVE & E YESLER WAY (41902)
41908	BROADWAY & E MARION ST (41908)
41965	BROADWAY & E UNION ST (41965)
41970	BROADWAY & E PINE ST (41970)
11180	BROADWAY  E & E JOHN ST (11180)
11200	BROADWAY  E & E MERCER ST (11200)
11011	BROADWAY  E & E ROY ST (11011)
11030	E ROY ST & BROADWAY  E (11030)
11040	BROADWAY  E & E REPUBLICAN ST (11040)
11050	BROADWAY  E & E THOMAS ST (11050)
11070	BROADWAY & E PINE ST (11070)
41980	BROADWAY & E PIKE ST (41980)
41982	BROADWAY & E UNION ST (41982)
41986	BROADWAY & MARION ST (41986)
41987	BROADWAY & TERRACE ST (41987)
30140	S HENDERSON ST & RAINIER AVE S (30140)
1180	PIKE ST & 4TH AVE (1180)
