device_location_id	device_location_descr
4194312152	3rd Ave/Columbia NB
2147492813	
2147483767	
2147483861	
2147483821	
4194312164	15 NW/NW 65 SB
2147492750	
2147525252	
2147493760	
2147493757	
2147493767	
4194312178	3rd Ave/Virginia SB
4194312153	Columbia/2nd Ave WB
2147486310	
2147492742	
2147490822	
2147484419	
2147491790	
4177535787	Westlake & Denny NB
2147487384	
2147483976	
4194312149	3rd Ave/Seneca NB
4194312302	Westlake/9th NB
2147493765	
2147487365	
2147493763	
2147492746	
4194317164	216th St SB
2147525149	
4194312101	Bellevue Transit Ctr
2147487326	
4194312220	Aurora Village TC
2147484393	
4194312222	Aurora N & N 185 SB
2147535051	
2147484171	
150994946	Edmonds
2147483958	
2147484777	
2147491830	
2147491051	
2147493770	
2147484673	
2147484430	
2147484433	
2147489667	
4194312167	15 NW/NW Market SB
2147484388	
2147484424	
2147487267	
4194317191	112th St NB
4194312147	3rd Ave/Pike NB
4194312237	Aurora N & N 46 SB
2147493758	
134227840	Clinton
2147493200	
2147486387	
4194317165	200th St NB Heron
2147483890	
4194312306	Westlake/9th SB
2147483758	
2147487031	
4194317175	4th Ave NB
4194312190	Burien TC/Bay 6 SB
4211091569	Angle Lake Station
2147493755	
4177535788	Terry & Thomas NB
4194312201	Andover/Baker NB
4194312242	Aurora N & N 46 NB
4194317209	S 182nd St SB
4194312161	15 NW/NW 85 SB
4177535846	Broadway/Marion SB
4177535847	Broadway/E Pike SB
2147483757	
2147484391	
2147493293	
4194317176	4th Ave SB
4194317184	Wetmore Ave WB
4177535786	Westlake & 7th NB
2147483910	
4194312248	Aurora N & N 135 NB
2147483977	
2147493351	
4194317206	Tukwila Link Bay 1
2147493378	
2147493771	
2147484791	
4177535838	S Jackson/7th Ave S
2147483896	
4177535841	E Yesler Wy/Broadway EB
4194312231	Aurora N & N 100 SB
4194312104	156th NE/NE 10th NB
2147484665	
4194317177	Casino Rd NB
4194312247	Aurora N & N 130 NB
4194312197	N 10/Garden Ave N WB
4194312160	15 NW/NW 85 NB
4194312146	3rd Ave/Pike SB
4194312136	SW Alas/Calif Ave WB
4194317229	S 312th St SB
2150481671	
2147492817	
2147493756	
4194312154	Prefontaine/Yesler NB
2147484172	
4194312226	Aurora N & N 135 SB
2147493768	
2147490521	
2147484802	
2147491833	
2147492814	
2147493769	
4194312243	Aurora N & N 85 NB
2147486403	
2147487393	
4194317220	Kent Des Moines NB
2147493459	
2147492810	
2147492819	
2147491835	
2147491823	
2147489471	
2147489472	
2147493186	
2147490473	
2147486362	
2147488256	
2147491810	
2147490464	
2147490540	
2147490971	
2147493269	
2147489675	
2147493215	
2147487324	
2147487339	
2147491826	
2147491847	
2147490777	
2147487330	
2147491814	
2147490555	
2147493237	
2147491660	
2147489854	
2147491057	
2147490611	
2147491766	
2147487367	
2147493219	
2147490550	
2147490496	
2147491815	
2147491053	
2147490844	
2147486390	
2147493225	
2147490492	
2147493220	
2147488259	
2147491767	
2147490974	
2147488255	
2147490973	
2147490568	
2147490704	
2147490976	
2147490975	
2147488251	
2147491058	
2147491055	
2147488253	
2147488252	
2147484414	
2147484427	
4194312191	Tukwila LLR/S154 WB
2147488254	
2147490514	
2147484351	
4194312163	15 NW/NW 65 NB
2147488258	
2147490977	
4177535794	Westlake & 9th SB
4194317173	Airport Rd NB
4194312198	Renton TC Bay 3/Logan EB
4194312143	Fauntleroy Ferry NB
2147484674	
4194317182	41st St SB
4194317207	S 176th St SB
4194317187	Pecks Drive SB
4194317221	S 240th St SB
4194312116	156th NE/NE 10th SB
4194312144	SW Barton/35 SW WB
4194317190	112th St SB
4177535840	14th Ave S/Washington
4194312137	SW Alas/Calif Ave EB
2147493377	
2147488257	
4194317171	Lincoln Way NB
4194312172	Elliot W/W Prosp NB
4194317189	Madison NB
4194312169	15 NW/NW Leary SB
4194312162	15 NW/NW 70 SB
2147484666	
2147484675	
4194312227	Aurora N & N 130 SB
4194312176	3rd Ave/Bell SB
2147490599	
4194312199	S 7/Rainier WB
4194317226	S 272nd St NB
4177535792	Westlake & Mercer_SB
4194317208	S 176th St NB
4194312182	1st N/Republican NB
134227834	Southworth
4194317211	S 188th St SB
4194312174	3rd Ave/Cedar SB
4194312132	35th SW/SW Aval SB
4194312133	35th SW/SW Aval NB
4194312113	156th NE at OTC SB
4194312115	156th NE/NE 15th SB
4177535793	Westlake & Thomas_SB
4194312188	15 W/W Armory SB
2147484676	
2147488249	
4194317224	S 260th St NB
2147492812	
4194312138	Calif SW/SW Findl SB
2147483762	
2147489473	
4194317251	204th St SB
4194317174	Airport Rd SB
151002625	Mukilteo
4194317161	238th St NB
2147484772	
4194312166	15 NW/NW Market NB
4194312177	3rd Ave/Virginia NB
4194312230	Aurora N & N 105 SB
4194312145	SW Barton/26 SW EB
4194312233	Aurora N & N 90 SB
4194312139	Calif SW/SW Findl NB
4194312229	Aurora N & N 115 SB
2147492816	
4194312165	15 NW/NW 60 SB
4194312301	Blanchard/6th EB
2147492818	
2147492807	
4194312223	Aurora N & N 175 SB
4194312181	Queen Anne/Mercer SB
4194317216	S 208th St NB
4194312189	W Mercer/3rd W WB
2147483654	
2147483672	
4194312200	Tukwila Rail/Bat WB
4194312142	Fauntleroy Ferry SB
151009253	South Tacoma
4194312130	SW Aval/SW Bradf SB
4194312151	3rd Ave/Columbia SB
4194312228	Aurora N & N 125 SB
2147483843	
4194317167	176th St NB Cherry Hill
134227836	Point Defiance
134227838	Kingston
134227830	Bremerton
134227831	Bainbridge Island
2147484669	
151002626	Lakewood
4177535842	E Yesler Wy/Broadway WB
4194317163	216th St NB Gateway
4177535791	Fairview & Campus
4194312245	Aurora N & N 100 NB
4194312109	Redmond Transit Ctr
2147483756	
2147483754	
4177535835	Occidental S/S Jackson
4194317839	Z Line Test Location
4194312171	15 W/W Dravus SB
4194312235	Aurora N & N 76 SB
4177535837	S Jackson/5th Ave S WB
4194312185	15 NW/NW 80 SB
4194317172	Lincoln Way SB
4194312225	Aurora N & N 145 SB
4194317166	196th St SB Crossroads
4194312251	Aurora N & N 185 NB
4177535844	Broadway/Terrace SB
4194312140	Faunt SW/Calif SW WB
4194312221	Shoreline P&R
4194312187	15 W/W Emerson SB
134227842	Keystone
4194312180	Mercer/Queen Anne WB
4194312195	Rainier/S 7th NB
4194312105	156th NE/NE 15th NB
2147484350	
4194312131	SW Aval/SW Yancy NB
4177535848	Broadway/E Pine NB
4194312108	148th NE/NE 51st NB
4194312304	Westlake/Mercer SB
4194312183	Queen Anne/W John SB
2147483663	
4194312135	SW Alas/Faunt SW EB
4177535845	Broadway/Boylston NB
4194312173	3rd Ave/Vine NB
4194317214	S 200th St NB
4194317225	S 272nd St SB
4194317217	S 216th St SB
2147484378	
4194312111	148th NE/NE OldRed SB
4194312232	Aurora N & N 95 SB
4194312168	15 NW/NW Leary NB
134227841	Port Townsend
4194312303	Valley/Fairview SB
2149658375	
4194312117	NE 8th/140th NE WB
4194312103	NE 8th/140th NE EB
4194312112	148th NE/NE 51st SB
2147483650	
134227843	Anacortes
4194317228	S 288th St NB
4194312186	15 NW/NW 75 SB
4194312141	Calif SW/Faunt SW NB
4194317318	
4194312236	Aurora N & N 65 SB
4194312250	Aurora N & N 160 NB
4194317227	S 288th St SB
4194317215	S 208th St SB
4194312224	Aurora N & N 160 SB
4194317168	174th St SB International
4194312106	NE 24th/Bel-Red WB
2147491294	
2147483664	
4194317212	S 188th St NB
4194312249	Aurora N & N 145 NB
4194312239	Wall St & 5th Ave WB
4194317219	Kent Des Moines SB
4194312110	148th NE/NE 87th SB
4194317210	S 182nd St NB
4194312102	NE 8th/124th NE EB
4194312244	Aurora N & N 91 NB
4194312107	156th NE at OTC NB
4194312118	NE 8th/124th NE WB
2147483653	
4194312150	Seneca/2nd Ave EB
4194312196	Renton TC Bay 2/Burnett S WB
4194312192	Southcenter/62nd Ave S EB
4194312170	15 W/W Dravus NB
4194317325	
4194317302	
4194317330	
4194317324	
4194317327	
4194317326	
4194317321	
4194317333	
4194317308	
4194317300	
4194317319	
4194317322	
4194317331	
4194317323	
4194317301	
4194317320	
4194317328	
4194317314	
4194317329	
4194317332	
4194317306	
4194312400	
4194312410	
